City_names,Years,Asian_num,Asian_per,Latino_num,Latino_per,States,Black_num,A2B,L2B
Paradise,.5% sample,NA,NA,765,3.122831367,NV,,,
Reno,1990,6505,4.859917818,14872,11.11094509,NV,3851,1.6891716437289,3.86185406387951
Reno,.Sample,6456,4.823309675,14452,10.797161,NV,,,
Reno,1980,2251,2.234110127,5122,5.083568224,NV,2689,0.837114168835999,1.90479732242469
Reno,.Sample,2587,2.567589027,5192,5.153042995,NV,,,
Reno,.15% sample,NA,NA,3509,4.81588735,NV,,,
Reno,.5% sample,NA,NA,1677,2.301579677,NV,,,
Reno,1960,374,0.726636876,NA,NA,NV,,,
Sparks,1990,2395,4.487792081,4570,8.563344389,NV,1270,1.88582677165354,3.59842519685039
Sparks,.Sample,2479,4.645192722,4449,8.336612513,NV,,,
Sparks,1980,1080,2.648357038,2322,5.693967631,NV,586,1.84300341296928,3.96245733788396
Sparks,.Sample,1195,2.930358019,2303,5.647376165,NV,,,
Sparks,.15% sample,NA,NA,1561,6.456816678,NV,,,
Sparks,.5% sample,NA,NA,423,1.749669093,NV,,,
Sparks,1960,70,0.421229992,NA,NA,NV,,,
Sparks,1970,131,0.541613263,NA,NA,NV,,,
Las Vegas,1970,862,0.685285443,NA,NA,NV,,,
Reno,1970,589,0.808366386,NA,NA,NV,,,
Paradise,1970,208,0.849777342,NA,NA,NV,,,
Niagara Falls,1970,56,0.065409099,NA,NA,NY,,,
Utica,1970,101,0.110248769,NA,NA,NY,,,
Rochester,1970,528,0.178238076,NA,NA,NY,,,
Buffalo,1970,861,0.186054351,NA,NA,NY,,,
Syracuse,1970,552,0.279907509,NA,NA,NY,,,
Albany,1970,345,0.297976352,NA,NA,NY,,,
Yonkers,1970,831,0.406760745,NA,NA,NY,,,
Albany,1990,2326,2.301102076,3183,3.148928593,NY,20869,0.111457185298769,0.152522880828022
Albany,.Sample,2283,2.258562355,3225,3.190479017,NY,,,
Albany,1980,947,0.93092296,1604,1.576769196,NY,16365,0.057867399938894,0.098014054384357
Albany,.Sample,1235,1.214033639,1441,1.416536416,NY,,,
Albany,.15% sample,NA,NA,719,0.620496224,NY,,,
Albany,.5% sample,NA,NA,637,0.549730313,NY,,,
Albany,1960,126,0.097127792,NA,NA,NY,,,
Buffalo,1990,3261,0.993834629,16129,4.915534723,NY,100579,0.03242227502759,0.160361506875193
Buffalo,.Sample,3112,0.948424828,15287,4.658923635,NY,,,
Buffalo,1980,1322,0.369407886,9499,2.654315813,NY,95116,0.013898818285042,0.099867530173683
Buffalo,.Sample,1335,0.37304049,8926,2.494201805,NY,,,
Buffalo,.15% sample,NA,NA,7408,1.600757162,NY,,,
Buffalo,.5% sample,NA,NA,7761,1.677009776,NY,,,
Buffalo,1960,311,0.058375363,NA,NA,NY,,,
Buffalo,.5% sample,NA,NA,380,0.065983563,NY,,,
New York,1990,512719,7.001905344,1783511,24.35637299,NY,2102512,0.243860201511335,0.848276252406645
New York,.Sample,510549,6.972270915,1737927,23.7338588,NY,,,
New York,1980,231501,3.273654099,1406024,19.88257602,NY,1784337,0.129740626350291,0.787981194135413
New York,.Sample,245759,3.475276382,1406389,19.88773748,NY,,,
New York,.15% sample,NA,NA,1278630,16.19585454,NY,,,
New York,.5% sample,NA,NA,1202281,15.22877469,NY,,,
New York,1960,43103,0.553881889,NA,NA,NY,,,
Bronx,1990,35562,2.954172201,523111,43.45537299,NY,449399,0.079132352319431,1.16402350695039
Bronx,...Sample,33696,2.799161647,508866,42.27202608,NY,,,
Bronx,1980,15163,1.2971226,396353,33.9061158,NY,371926,0.04076886262321,1.0656770432828
Bronx,...Sample,17412,1.489513863,395138,33.80217832,NY,,,
Staten Island,1970,1297,0.43900177,NA,NA,NY,,,
Bronx,...15% sample,NA,NA,407322,27.6772355,NY,,,
Bronx,...5% sample,NA,NA,386594,26.26878288,NY,,,
Bronx,1960,3544,0.248734046,NA,NA,NY,,,
Brooklyn,1990,111251,4.835603982,462411,20.09902359,NY,872305,0.127536813385226,0.530102429769404
Brooklyn,...Sample,111148,4.831127014,447605,19.45547025,NY,,,
Brooklyn,1980,42965,1.925873266,392118,17.57638946,NY,722812,0.059441459189942,0.542489610023076
Brooklyn,...Sample,46217,2.071641679,393103,17.62054133,NY,,,
Brooklyn,...15% sample,NA,NA,392575,15.0875835,NY,,,
Brooklyn,...5% sample,NA,NA,377769,14.51855399,NY,,,
Brooklyn,1960,6540,0.248922951,NA,NA,NY,,,
Manhattan,1990,110629,7.437063708,386630,25.99130374,NY,326967,0.338349130034529,1.18247407230699
Manhattan,...Sample,110168,7.406072861,380697,25.59245625,NY,,,
Manhattan,1980,72884,5.102903132,336247,23.54201017,NY,309854,0.235220458667631,1.08517882615684
Manhattan,...Sample,75652,5.296701989,335247,23.47199614,NY,,,
Manhattan,...15% sample,NA,NA,312722,20.31684776,NY,,,
Manhattan,...5% sample,NA,NA,297134,19.30413033,NY,,,
Manhattan,1960,25487,1.50075282,NA,NA,NY,,,
Queens,1990,238336,12.21235111,381120,19.52861194,NY,423211,0.563161165470652,0.900543700423666
Queens,...Sample,238818,12.23704882,371326,19.02676678,NY,,,
