Grantmaker.Name,Grantmaker.State,Recipient.Name,Recipient.City,Recipient.State.Country,Year.Authorized,Grant.Amount,Grantmaker.Type,Recipient.Type
The Comcast Foundation,PA,Center for Latino Progress,Hartford,CT,2008,10000,Foundation,CBO
The Comcast Foundation,PA,Center for Latino Progress,Hartford,CT,2007,11000,Foundation,CBO
The Fund for Greater Hartford,CT,Center for Latino Progress,Hartford,CT,2014,7500,Foundation,CBO
The Prudential Foundation,NJ,Center for Latino Progress,Hartford,CT,2015,5000,Foundation,CBO
The Prudential Foundation,NJ,Center for Latino Progress,Hartford,CT,2015,125000,Foundation,CBO
The Prudential Foundation,NJ,Center for Latino Progress,Hartford,CT,2015,5000,Foundation,CBO
The Wal-Mart Foundation,AR,Center for Latino Progress,Hartford,CT,2014,25000,Foundation,CBO
Travelers Foundation,MN,Center for Latino Progress,Hartford,CT,2015,25000,Foundation,CBO
Travelers Foundation,MN,Center for Latino Progress,Hartford,CT,2014,25000,Foundation,CBO
Travelers Foundation,MN,Center for Latino Progress,Hartford,CT,2008,10000,Foundation,CBO
Wells Fargo Foundation,MN,Center for Latino Progress,Hartford,CT,2014,10000,Foundation,CBO
Wells Fargo Foundation,MN,Center for Latino Progress,Hartford,CT,2012,10000,Foundation,CBO
AT&T Foundation,TX,Center Home for Hispanic Elderly,Chicago,IL,2004,18000,Foundation,CBO
George M. Eisenberg Foundation for Charities,IL,Center Home for Hispanic Elderly,Chicago,IL,2005,2000,Foundation,CBO
The Retirement Research Foundation,IL,Center Home for Hispanic Elderly,Chicago,IL,2003,100000,Foundation,CBO
The Oregon Community Foundation,OR,Central Oregon Latino Scholarship Fund,Bend,OR,2015,12500,Foundation,CBO
The Oregon Community Foundation,OR,Central Oregon Latino Scholarship Fund,Bend,OR,2013,1000,Foundation,CBO
The Oregon Community Foundation,OR,Central Oregon Latino Scholarship Fund,Bend,OR,2013,1500,Foundation,CBO
The Oregon Community Foundation,OR,Central Oregon Latino Scholarship Fund,Bend,OR,2012,1000,Foundation,CBO
The Oregon Community Foundation,OR,Central Oregon Latino Scholarship Fund,Bend,OR,2012,1000,Foundation,CBO
The Oregon Community Foundation,OR,Central Oregon Latino Scholarship Fund,Bend,OR,2012,7221,Foundation,CBO
Best Buy Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2013,10000,Foundation,CBO
Best Buy Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2009,10000,Foundation,CBO
Bush Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2008,180000,Foundation,CBO
Bush Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2006,25000,Foundation,CBO
Carolyn Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2014,20000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2016,15000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2015,15000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2014,15000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2013,15000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2012,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2012,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2011,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2010,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2009,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2009,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2008,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2007,10000,Foundation,CBO
General Mills,MN,Centro Cultural Chicano,Minneapolis,MN,2003,20000,Foundation,CBO
H.B. Fuller Company Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2005,5000,Foundation,CBO
I. A. O'Shaughnessy Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2015,20000,Foundation,CBO
I. A. O'Shaughnessy Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2013,10000,Foundation,CBO
I. A. O'Shaughnessy Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,10000,Foundation,CBO
Land O'Lakes Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2015,524,Foundation,CBO
Land O'Lakes Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2014,357,Foundation,CBO
Medtronic Communities Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,10000,Foundation,CBO
Medtronic Communities Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2011,15000,Foundation,CBO
Medtronic Communities Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2004,15000,Foundation,CBO
Medtronic Communities Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2003,20000,Foundation,CBO
Medtronic Communities Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2010,25000,Foundation,CBO
Metropolitan Regional Arts Council,MN,Centro Cultural Chicano,Minneapolis,MN,2004,3000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2014,40000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2013,10000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2012,15000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2010,25000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2009,25000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2008,25000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2007,25000,Foundation,CBO
Otto Bremer Trust,MN,Centro Cultural Chicano,Minneapolis,MN,2005,65000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2015,10000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2013,10000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,10000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2011,10000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2010,10000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2009,10000,Foundation,CBO
Target Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2008,10000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2013,75000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,75000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2011,75000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2010,75000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2010,75000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2008,75000,Foundation,CBO
The Cargill Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2007,75000,Foundation,CBO
The McKnight Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2010,193000,Foundation,CBO
The McKnight Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2008,100000,Foundation,CBO
The McKnight Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2007,300000,Foundation,CBO
The McKnight Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2005,200000,Foundation,CBO
The McKnight Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2004,110000,Foundation,CBO
The McKnight Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2003,60000,Foundation,CBO
The Minneapolis Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2013,5000,Foundation,CBO
The Minneapolis Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,10000,Foundation,CBO
The Minneapolis Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,5000,Foundation,CBO
The Prudential Foundation,NJ,Centro Cultural Chicano,Minneapolis,MN,2014,50,Foundation,CBO
The Prudential Foundation,NJ,Centro Cultural Chicano,Minneapolis,MN,2014,75,Foundation,CBO
The Stevens Square Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2008,10000,Foundation,CBO
The UPS Foundation,GA,Centro Cultural Chicano,Minneapolis,MN,2004,133069,Foundation,CBO
Warren Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2015,2000,Foundation,CBO
Warren Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2014,2000,Foundation,CBO
WCA Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2012,13000,Foundation,CBO
Wells Fargo Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2014,9700,Foundation,CBO
Wells Fargo Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2011,30000,Foundation,CBO
Wells Fargo Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2008,10000,Foundation,CBO
Xcel Energy Foundation,MN,Centro Cultural Chicano,Minneapolis,MN,2009,5000,Foundation,CBO
American Express Foundation,NY,Centro de Accion Latino,Greensboro,NC,2006,10000,Foundation,CBO
Hispanics in Philanthropy,CA,Centro de Accion Latino,Greensboro,NC,2005,39100,Foundation,CBO
Mary Reynolds Babcock Foundation,NC,Centro de Accion Latino,Greensboro,NC,2005,23333,Foundation,CBO
Tannenbaum-Sternberger Foundation,NC,Centro de Accion Latino,Greensboro,NC,2006,7500,Foundation,CBO
The Cemala Foundation,NC,Centro de Accion Latino,Greensboro,NC,2005,5000,Foundation,CBO
The Landmark Foundation,VA,Centro de Accion Latino,Greensboro,NC,2004,2000,Foundation,CBO
The Wal-Mart Foundation,AR,Centro de Accion Latino,Greensboro,NC,2010,1000,Foundation,CBO
The Columbus Foundation and Affiliated Organizations,OH,Centro Esperanza Latina,Columbus,OH,2012,5000,Foundation,CBO
The Columbus Foundation and Affiliated Organizations,OH,Centro Esperanza Latina,Pickerington,OH,2012,6000,Foundation,CBO
The Columbus Foundation and Affiliated Organizations,OH,Centro Esperanza Latina,Columbus,OH,2012,10000,Foundation,CBO
Berks County Community Foundation,PA,Centro Hispano,Reading,PA,2014,1000,Foundation,CBO
Berks County Community Foundation,PA,Centro Hispano,Reading,PA,2013,1000,Foundation,CBO
Berks County Community Foundation,PA,Centro Hispano,Reading,PA,2012,1000,Foundation,CBO
Berks County Community Foundation,PA,Centro Hispano,Reading,PA,2011,1000,Foundation,CBO
Alfred E. Chase Charity Foundation,MA,Centro Latino,Chelsea,MA,2008,20000,Foundation,CBO
Amelia Peabody Foundation,MA,Centro Latino,Chelsea,MA,2007,25000,Foundation,CBO
Amelia Peabody Foundation,MA,Centro Latino,Chelsea,MA,2004,25000,Foundation,CBO
Barr Foundation,MA,Centro Latino,Chelsea,MA,2014,150000,Foundation,CBO
Barr Foundation,MA,Centro Latino,Chelsea,MA,2010,1047,Foundation,CBO
Barr Foundation,MA,Centro Latino,Chelsea,MA,2009,44200,Foundation,CBO
Barr Foundation,MA,Centro Latino,Chelsea,MA,2008,30000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2015,2000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2013,2500,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2011,30000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2011,3000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2011,17000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2010,30000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2009,15500,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2009,1000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2008,40000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2008,5000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2007,50000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2006,31800,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2006,4000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2006,18200,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2006,15000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2004,25000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2004,1683,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2004,5000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2003,1000,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2003,5967,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2003,3417,Foundation,CBO
Boston Foundation,MA,Centro Latino,Chelsea,MA,2003,3730,Foundation,CBO
Boston Sand & Gravel Company Charitable Foundation,MA,Centro Latino,Chelsea,MA,2005,1000,Foundation,CBO
Cambridge Community Foundation,MA,Centro Latino,Chelsea,MA,2011,19000,Foundation,CBO
Cambridge Community Foundation,MA,Centro Latino,Chelsea,MA,2010,15000,Foundation,CBO
Citizens Charitable Foundation,,Centro Latino,Chelsea,MA,2011,10000,Foundation,CBO
Citizens Charitable Foundation,,Centro Latino,Chelsea,MA,2007,2500,Foundation,CBO
Citizens Charitable Foundation,,Centro Latino,Chelsea,MA,2006,15000,Foundation,CBO
Citizens Charitable Foundation,,Centro Latino,Chelsea,MA,2005,15000,Foundation,CBO
Citizens Charitable Foundation,,Centro Latino,Chelsea,MA,2004,12500,Foundation,CBO
Citizens Charitable Foundation,,Centro Latino,Chelsea,MA,2003,1250,Foundation,CBO
Clipper Ship Foundation,MA,Centro Latino,Chelsea,MA,2013,10000,Foundation,CBO
Clipper Ship Foundation,MA,Centro Latino,Chelsea,MA,2008,10000,Foundation,CBO
Clipper Ship Foundation,MA,Centro Latino,Chelsea,MA,2007,10000,Foundation,CBO
Clipper Ship Foundation,MA,Centro Latino,Chelsea,MA,2004,15000,Foundation,CBO
Fish Family Foundation,MA,Centro Latino,Chelsea,MA,2015,11500,Foundation,CBO
Fish Family Foundation,MA,Centro Latino,Chelsea,MA,2014,44850,Foundation,CBO
Frank Reed & Margaret Jane Peters Memorial Fund I,MA,Centro Latino,Chelsea,MA,2012,20000,Foundation,CBO
George H. & Jane A. Mifflin Memorial Fund,MA,Centro Latino,Chelsea,MA,2005,10000,Foundation,CBO
Nellie Mae Education Foundation,MA,Centro Latino,Chelsea,MA,2014,5000,Foundation,CBO
Peter E. Strauss Trust,PA,Centro Latino,Chelsea,MA,2009,45000,Foundation,CBO
Richard and Susan Smith Family Foundation,MA,Centro Latino,Chelsea,MA,2013,95000,Foundation,CBO
Richard and Susan Smith Family Foundation,MA,Centro Latino,Chelsea,MA,2012,89000,Foundation,CBO
Richard and Susan Smith Family Foundation,MA,Centro Latino,Chelsea,MA,2011,100000,Foundation,CBO
TD Charitable Foundation,ME,Centro Latino,Chelsea,MA,2008,5000,Foundation,CBO
TD Charitable Foundation,ME,Centro Latino,Chelsea,MA,2007,2500,Foundation,CBO
TD Charitable Foundation,ME,Centro Latino,Chelsea,MA,2006,5000,Foundation,CBO
The Bank of America Charitable Foundation,NC,Centro Latino,Chelsea,MA,2007,5000,Foundation,CBO
The Clowes Fund,IN,Centro Latino,Chelsea,MA,2012,30000,Foundation,CBO
The Clowes Fund,IN,Centro Latino,Chelsea,MA,2011,15000,Foundation,CBO
The Clowes Fund,IN,Centro Latino,Chelsea,MA,2008,20000,Foundation,CBO
The Clowes Fund,IN,Centro Latino,Chelsea,MA,2007,10000,Foundation,CBO
The Clowes Fund,IN,Centro Latino,Chelsea,MA,2006,10000,Foundation,CBO
The Highland Street Connection,MA,Centro Latino,Chelsea,MA,2008,25000,Foundation,CBO
The Hyams Foundation,MA,Centro Latino,Chelsea,MA,2015,5000,Foundation,CBO
The Hyams Foundation,MA,Centro Latino,Chelsea,MA,2008,56000,Foundation,CBO
The Hyams Foundation,MA,Centro Latino,Chelsea,MA,2007,50000,Foundation,CBO
The Hyams Foundation,MA,Centro Latino,Chelsea,MA,2004,50000,Foundation,CBO
The Hyams Foundation,MA,Centro Latino,Chelsea,MA,2003,40000,Foundation,CBO
The John H. and H. Naomi Tomfohrde Foundation,MA,Centro Latino,Chelsea,MA,2012,5000,Foundation,CBO
The Mabel A. Horne Fund,MA,Centro Latino,Chelsea,MA,2007,20000,Foundation,CBO
The TJX Foundation,MA,Centro Latino,Chelsea,MA,2010,5000,Foundation,CBO
The TJX Foundation,MA,Centro Latino,Chelsea,MA,2006,3000,Foundation,CBO
Vanguard Charitable Endowment Program,MA,Centro Latino,Chelsea,MA,2016,25000,Foundation,CBO
Vanguard Charitable Endowment Program,MA,Centro Latino,Chelsea,MA,2015,50000,Foundation,CBO
Vanguard Charitable Endowment Program,MA,Centro Latino,Chelsea,MA,2014,50000,Foundation,CBO
Vanguard Charitable Endowment Program,MA,Centro Latino,Chelsea,MA,2013,25000,Foundation,CBO
Verizon Foundation,NJ,Centro Latino,Chelsea,MA,2010,10000,Foundation,CBO
Verizon Foundation,NJ,Centro Latino,Chelsea,MA,2006,5000,Foundation,CBO
Verizon Foundation,NJ,Centro Latino,Chelsea,MA,2005,5000,Foundation,CBO
Missouri Foundation for Health,MO,Centro Latino de Salud,Columbia,MO,2011,200000,Foundation,CBO
Bothin Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2005,16000,Foundation,CBO
The Carl Gellert and Celia Berta Gellert Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2006,2500,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2015,5000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2014,10000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2013,10000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2012,15000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2011,5000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2010,10000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2010,5000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2009,5000,Foundation,CBO
The PG&E Corporation Foundation,CA,Centro Latino de San Francisco,San Francisco,CA,2008,10000,Foundation,CBO
Walter and Elise Haas Fund,CA,Centro Latino de San Francisco,San Francisco,CA,2009,3000,Foundation,CBO
Walter and Elise Haas Fund,CA,Centro Latino de San Francisco,San Francisco,CA,2008,3000,Foundation,CBO
Walter and Elise Haas Fund,CA,Centro Latino de San Francisco,San Francisco,CA,2007,3000,Foundation,CBO
Walter and Elise Haas Fund,CA,Centro Latino de San Francisco,San Francisco,CA,2005,3000,Foundation,CBO
AmazonSmile Foundation,WA,Centro Latino for Literacy,Los Angeles,CA,2014,27,Foundation,CBO
Annenberg Foundation,CA,Centro Latino for Literacy,Los Angeles,CA,2009,50000,Foundation,CBO
AS&F Foundation,CA,Centro Latino for Literacy,Los Angeles,CA,2009,15000,Foundation,CBO
AS&F Foundation,CA,Centro Latino for Literacy,Los Angeles,CA,2008,15000,Foundation,CBO
AS&F Foundation,CA,Centro Latino for Literacy,Los Angeles,CA,2004,10000,Foundation,CBO
